address,state,city,zip,building_sq_ft,hvacc_cooling_code,hvacc_heating_code,foundation_code,fl_fema_flood_zone,tax_assessor_id,average_household_income,vintage
324 W SOUTH ST,PA,CARLISLE,17013,1728,13.0,13.0,,X,455300320,99317,2023B
326 W SOUTH ST,PA,CARLISLE,17013,1557,13.0,4.0,,X,455300332,99317,2023B
328 W SOUTH ST,PA,CARLISLE,17013,2006,13.0,4.0,,X,455300344,99317,2023B
336 W SOUTH ST,PA,CARLISLE,17013,3028,13.0,13.0,,X,455300356,99317,2023B
340 W SOUTH ST,PA,CARLISLE,17013,2544,6.0,10.0,,X,455300364,99317,2023B
346 W SOUTH ST,PA,CARLISLE,17013,2242,6.0,4.0,,X,455300376,99317,2023B
352 W SOUTH ST,PA,CARLISLE,17013,2829,13.0,4.0,,X,455300388,99317,2023B
364 W SOUTH ST,PA,CARLISLE,17013,2168,13.0,4.0,,X,455300396,99317,2023B
366 W SOUTH ST,PA,CARLISLE,17013,2575,6.0,4.0,,X,455300408,99317,2023B
235 S COLLEGE ST,PA,CARLISLE,17013,2518,6.0,4.0,,X,455300512,99317,2023B
253 S COLLEGE ST,PA,CARLISLE,17013,2466,13.0,4.0,,X,455300524,99317,2023B
265 S COLLEGE ST,PA,CARLISLE,17013,2104,6.0,10.0,,X,455300536,99317,2023B
267 S COLLEGE ST,PA,CARLISLE,17013,2521,13.0,10.0,,X,455300548,99317,2023B
271 S COLLEGE ST,PA,CARLISLE,17013,2408,6.0,16.0,,X,455300560,99317,2023B
270 S COLLEGE ST,PA,CARLISLE,17013,4818,13.0,16.0,,X,455300572,99317,2023B
260 S COLLEGE ST,PA,CARLISLE,17013,3455,6.0,4.0,,X,455300664,99317,2023B
252 S COLLEGE ST,PA,CARLISLE,17013,2846,13.0,4.0,,X,455300680,99317,2023B
246 S COLLEGE ST,PA,CARLISLE,17013,2724,13.0,13.0,,X,455300700,99317,2023B
236 S COLLEGE ST,PA,CARLISLE,17013,3725,6.0,10.0,,X,455300708,99317,2023B
340 GRAHAM ST,PA,CARLISLE,17013,2994,13.0,4.0,,X,455300716,99317,2023B
350 GRAHAM ST,PA,CARLISLE,17013,2640,13.0,4.0,,X,455300724,99317,2023B
360 GRAHAM ST,PA,CARLISLE,17013,1764,13.0,4.0,,X,455300740,99317,2023B
245 MOORELAND AVE,PA,CARLISLE,17013,2216,13.0,4.0,,X,455300752,99317,2023B
265 MOORELAND AVE,PA,CARLISLE,17013,2165,13.0,8.0,,X,455300760,99317,2023B
365 WALNUT ST,PA,CARLISLE,17013,2091,13.0,4.0,,X,455300780,99317,2023B
345 WALNUT ST,PA,CARLISLE,17013,3616,13.0,4.0,,X,455300800,99317,2023B
325 WALNUT ST,PA,CARLISLE,17013,2664,13.0,10.0,,X,455300812,99317,2023B
274 MOORELAND AVE,PA,CARLISLE,17013,1733,13.0,10.0,,X,455300832,99317,2023B
268 MOORELAND AVE,PA,CARLISLE,17013,1569,6.0,16.0,,X,455300892,99317,2023B
260 MOORELAND AVE,PA,CARLISLE,17013,2910,13.0,10.0,,X,455300896,99317,2023B
250 MOORELAND AVE,PA,CARLISLE,17013,4698,13.0,10.0,,X,455300900,99317,2023B
240 MOORELAND AVE,PA,CARLISLE,17013,4045,13.0,10.0,,X,455300904,99317,2023B
404 W SOUTH ST,PA,CARLISLE,17013,3039,6.0,16.0,,X,455300908,99317,2023B
412 W SOUTH ST,PA,CARLISLE,17013,1643,13.0,10.0,,X,455300912,99317,2023B
416 W SOUTH ST,PA,CARLISLE,17013,1976,13.0,4.0,,X,455300928,99317,2023B
420 W SOUTH ST,PA,CARLISLE,17013,2422,13.0,4.0,,X,455300936,99317,2023B
205 CONWAY ST,PA,CARLISLE,17013,2098,13.0,8.0,13,X,455301032,99317,2023B
223 CONWAY ST,PA,CARLISLE,17013,2427,13.0,4.0,,X,455301044,99317,2023B
225 CONWAY ST,PA,CARLISLE,17013,2185,13.0,4.0,,X,455301056,99317,2023B
227 CONWAY ST,PA,CARLISLE,17013,2421,6.0,10.0,,X,455301064,99317,2023B
231 CONWAY ST,PA,CARLISLE,17013,3058,6.0,10.0,,X,455301076,99317,2023B
245 CONWAY ST,PA,CARLISLE,17013,2620,13.0,4.0,,X,455301088,99317,2023B
255 CONWAY ST,PA,CARLISLE,17013,2016,13.0,4.0,,X,455301100,99317,2023B
257 CONWAY ST,PA,CARLISLE,17013,2335,6.0,16.0,,X,455301108,99317,2023B
261 CONWAY ST,PA,CARLISLE,17013,3231,13.0,10.0,,X,455301112,99317,2023B
417 WALNUT ST,PA,CARLISLE,17013,2008,6.0,13.0,2,X,455301116,99317,2023B
262 CONWAY ST,PA,CARLISLE,17013,2516,6.0,10.0,,X,455301120,99317,2023B
