address,state,city,zip,building_sq_ft,hvacc_cooling_code,hvacc_heating_code,foundation_code,fl_fema_flood_zone,tax_assessor_id,average_household_income,vintage
1601 N 15TH ST,PA,HARRISBURG,17103,1056,,,,X,455575276,63061.0,2023B
1531 N 15TH ST,PA,HARRISBURG,17103,1122,,,,X,455575284,63061.0,2023B
1619 N 3RD ST,PA,HARRISBURG,17102,2779,,,,X,455575288,83649.0,2023B
1529 N 15TH ST,PA,HARRISBURG,17103,1122,,,,X,455575292,63061.0,2023B
1527 N 15TH ST,PA,HARRISBURG,17103,1088,,,,X,455575300,63061.0,2023B
1525 N 15TH ST,PA,HARRISBURG,17103,1088,,,,X,455575308,63061.0,2023B
1523 N 15TH ST,PA,HARRISBURG,17103,1088,,,,X,455575316,63061.0,2023B
1521 N 15TH ST,PA,HARRISBURG,17103,1088,,,,X,455575320,63061.0,2023B
1519 N 15TH ST,PA,HARRISBURG,17103,1088,,,,X,455575324,63061.0,2023B
1517 N 15TH ST,PA,HARRISBURG,17103,1122,,,,X,455575384,63061.0,2023B
1515 N 15TH ST,PA,HARRISBURG,17103,1088,,,,X,455575392,63061.0,2023B
426 KELKER ST,PA,HARRISBURG,17102,1702,,,,X,455575396,83649.0,2023B
1513 N 15TH ST,PA,HARRISBURG,17103,1088,,,,X,455575400,63061.0,2023B
1511 N 15TH ST,PA,HARRISBURG,17103,1088,,,,X,455575408,63061.0,2023B
429 MUENCH ST,PA,HARRISBURG,17102,1708,,,,X,455575416,83649.0,2023B
1509 N 15TH ST,PA,HARRISBURG,17103,1088,,,,X,455575420,63061.0,2023B
427 MUENCH ST,PA,HARRISBURG,17102,1612,,,,X,455575424,83649.0,2023B
1507 N 15TH ST,PA,HARRISBURG,17103,1088,,,,X,455575428,63061.0,2023B
1505 N 15TH ST,PA,HARRISBURG,17103,1088,,,,X,455575432,63061.0,2023B
1503 N 15TH ST,PA,HARRISBURG,17103,1122,,,,X,455575440,63061.0,2023B
1501 N 15TH ST,PA,HARRISBURG,17103,1122,,,,X,455575528,63061.0,2023B
421 MUENCH ST,PA,HARRISBURG,17102,1620,,,,X,455575564,83649.0,2023B
419 MUENCH ST,PA,HARRISBURG,17102,1620,,,,X,455575572,83649.0,2023B
1620 N 5TH ST,PA,HARRISBURG,17102,1874,,,,X,455575620,83649.0,2023B
1618 1/2 N 5TH ST,PA,HARRISBURG,17102,2106,,,,X,455575628,83649.0,2023B
1618 N 5TH ST,PA,HARRISBURG,17102,1570,,,,X,455575636,83649.0,2023B
1600 N 5TH ST,PA,HARRISBURG,17102,3210,,,,X,455575644,83649.0,2023B
431 HAMILTON ST,PA,HARRISBURG,17102,2048,,,,X,455575652,83649.0,2023B
427 HAMILTON ST,PA,HARRISBURG,17102,1960,,,,X,455575660,83649.0,2023B
417 MUENCH ST,PA,HARRISBURG,17102,1347,,,,X,455575676,83649.0,2023B
415 MUENCH ST,PA,HARRISBURG,17102,1477,,,,X,455575684,83649.0,2023B
423 HAMILTON ST,PA,HARRISBURG,17102,2050,,,,X,455575688,83649.0,2023B
415 HAMILTON ST,PA,HARRISBURG,17102,1240,,,,X,455575704,83649.0,2023B
434 HARRIS ST,PA,HARRISBURG,17102,1472,,,,X,455575712,83649.0,2023B
432 HARRIS ST,PA,HARRISBURG,17102,1746,1.0,,,X,455575724,83649.0,2023B
430 HARRIS ST,PA,HARRISBURG,17102,1702,,14.0,,X,455575728,83649.0,2023B
428 HARRIS ST,PA,HARRISBURG,17102,1702,,,,X,455575740,83649.0,2023B
424 HARRIS ST,PA,HARRISBURG,17102,1370,,,,X,455575748,83649.0,2023B
420 HARRIS ST,PA,HARRISBURG,17102,1243,,,,X,455575756,83649.0,2023B
418 HARRIS ST,PA,HARRISBURG,17102,963,,,,X,455575760,83649.0,2023B
416 HARRIS ST,PA,HARRISBURG,17102,882,,,,X,455575764,83649.0,2023B
414 1/2 HARRIS ST,PA,HARRISBURG,17102,1802,,,,X,455575768,83649.0,2023B
413 MUENCH ST,PA,HARRISBURG,17102,1107,1.0,,,X,455575780,83649.0,2023B
411 MUENCH ST,PA,HARRISBURG,17102,1223,,,,X,455575824,83649.0,2023B
1841 N 4TH ST,PA,HARRISBURG,17102,1376,,,,X,455575840,83649.0,2023B
1839 N 4TH ST,PA,HARRISBURG,17102,1376,,,,X,455575848,83649.0,2023B
1837 N 4TH ST,PA,HARRISBURG,17102,1441,,,,X,455575856,83649.0,2023B
1631 N 4TH ST,PA,HARRISBURG,17102,1360,1.0,3.0,,X,455575888,83649.0,2023B
1629 N 4TH ST,PA,HARRISBURG,17102,1470,1.0,3.0,,X,455575896,83649.0,2023B
1627 N 4TH ST,PA,HARRISBURG,17102,1470,1.0,3.0,,X,455575900,83649.0,2023B
1625 N 4TH ST,PA,HARRISBURG,17102,1470,1.0,3.0,,X,455575908,83649.0,2023B
1623 N 4TH ST,PA,HARRISBURG,17102,1470,1.0,3.0,,X,455575920,83649.0,2023B
1621 N 4TH ST,PA,HARRISBURG,17102,1360,1.0,3.0,,X,455575932,83649.0,2023B
1619 N 4TH ST,PA,HARRISBURG,17102,1470,1.0,8.0,,X,455575984,83649.0,2023B
1330 N 14TH ST,PA,HARRISBURG,17103,2400,1.0,,,X,455575996,63061.0,2023B
1300 VERBEKE ST,PA,HARRISBURG,17103,900,,,,X,455576004,63061.0,2023B
1220 N 14TH ST,PA,HARRISBURG,17103,1788,,,,X,455576012,63061.0,2023B
1218 N 14TH ST,PA,HARRISBURG,17103,1596,,,,X,455576024,63061.0,2023B
406 KELKER ST,PA,HARRISBURG,17102,1116,,,,X,455576044,83649.0,2023B
408 KELKER ST,PA,HARRISBURG,17102,1054,,,,X,455576052,83649.0,2023B
414 HARRIS ST,PA,HARRISBURG,17102,1418,1.0,3.0,,X,455576064,83649.0,2023B
1216 N 14TH ST,PA,HARRISBURG,17103,1596,,,,X,455576068,63061.0,2023B
1214 N 14TH ST,PA,HARRISBURG,17103,1390,,,,X,455576076,63061.0,2023B
1212 N 14TH ST,PA,HARRISBURG,17103,1320,,,,X,455576084,63061.0,2023B
1210 N 14TH ST,PA,HARRISBURG,17103,1566,,,,X,455576092,63061.0,2023B
1208 N 14TH ST,PA,HARRISBURG,17103,1485,,,,X,455576100,63061.0,2023B
1206 N 14TH ST,PA,HARRISBURG,17103,1485,,,,X,455576108,63061.0,2023B
1204 N 14TH ST,PA,HARRISBURG,17103,1386,,,,X,455576116,63061.0,2023B
1202 N 14TH ST,PA,HARRISBURG,17103,1559,,,,X,455576136,63061.0,2023B
1200 N 14TH ST,PA,HARRISBURG,17103,1677,,,,X,455576140,63061.0,2023B
1329 VERBEKE ST,PA,HARRISBURG,17103,870,,,,X,455576144,63061.0,2023B
1325 VERBEKE ST,PA,HARRISBURG,17103,794,,,,X,455576152,63061.0,2023B
1330 CUMBERLAND ST,PA,HARRISBURG,17103,1668,,,,X,455576156,63061.0,2023B
1322 CUMBERLAND ST,PA,HARRISBURG,17103,1641,,,,X,455576168,63061.0,2023B
1207 N 13TH ST,PA,HARRISBURG,17103,1250,,,,X,455576248,63061.0,2023B
1306 N 14TH ST,PA,HARRISBURG,17103,1261,,,,X,455576256,63061.0,2023B
1325 CUMBERLAND ST,PA,HARRISBURG,17103,1702,,,,X,455576268,63061.0,2023B
1327 CUMBERLAND ST,PA,HARRISBURG,17103,1680,,,,X,455576276,63061.0,2023B
1118 N 14TH ST,PA,HARRISBURG,17103,2082,,,,X,455576284,63061.0,2023B
1116 N 14TH ST,PA,HARRISBURG,17103,1718,,,,X,455576288,63061.0,2023B
1114 N 14TH ST,PA,HARRISBURG,17103,1576,,,,X,455576300,63061.0,2023B
1631 FULTON ST # L147,PA,HARRISBURG,17102,1608,1.0,,,X,455576316,83649.0,2023B
1629 FULTON ST # L148,PA,HARRISBURG,17102,1419,1.0,,,X,455576320,83649.0,2023B
1627 FULTON ST # L149,PA,HARRISBURG,17102,1608,1.0,,,X,455576324,83649.0,2023B
1625 FULTON ST,PA,HARRISBURG,17102,1480,1.0,,,X,455576328,83649.0,2023B
1623 FULTON ST # L151,PA,HARRISBURG,17102,1320,1.0,,,X,455576332,83649.0,2023B
1621 FULTON ST # L152,PA,HARRISBURG,17102,1608,1.0,,,X,455576336,83649.0,2023B
1112 N 14TH ST,PA,HARRISBURG,17103,1615,,,,X,455576344,63061.0,2023B
1110 N 14TH ST,PA,HARRISBURG,17103,1595,,,,X,455576348,63061.0,2023B
1314 HERR ST,PA,HARRISBURG,17103,1160,,,,X,455576364,63061.0,2023B
1332 HERR ST,PA,HARRISBURG,17103,1180,,,,X,455576368,63061.0,2023B
1624 N 5TH ST,PA,HARRISBURG,17102,1608,1.0,,,X,455576452,83649.0,2023B
1626 N 5TH ST # L160,PA,HARRISBURG,17102,1480,1.0,,,X,455576464,83649.0,2023B
1628 N 5TH ST # L159,PA,HARRISBURG,17102,1320,1.0,,,X,455576472,83649.0,2023B
1630 N 5TH ST,PA,HARRISBURG,17102,1608,1.0,,,X,455576476,83649.0,2023B
1334 HERR ST,PA,HARRISBURG,17103,1180,,,,X,455576504,63061.0,2023B
1336 HERR ST,PA,HARRISBURG,17103,1180,,,,X,455576516,63061.0,2023B
1802 N 6TH ST,PA,HARRISBURG,17102,1878,,,,X,455576520,83649.0,2023B
1338 HERR ST,PA,HARRISBURG,17103,1180,,,,X,455576524,63061.0,2023B
1340 HERR ST,PA,HARRISBURG,17103,1180,,,,X,455576532,63061.0,2023B
1342 HERR ST,PA,HARRISBURG,17103,1180,,,,X,455576536,63061.0,2023B
1108 N 14TH ST,PA,HARRISBURG,17103,1980,,,,X,455576540,63061.0,2023B
1632 N 5TH ST # L157,PA,HARRISBURG,17102,1320,1.0,,,X,455576576,83649.0,2023B
1634 N 5TH ST # L156,PA,HARRISBURG,17102,1608,1.0,,,X,455576580,83649.0,2023B
1330 HERR ST,PA,HARRISBURG,17103,792,,,,X,455576584,63061.0,2023B
1636 N 5TH ST # L155,PA,HARRISBURG,17102,1320,1.0,,,X,455576588,83649.0,2023B
1342 N 15TH ST,PA,HARRISBURG,17103,1056,,,,X,455576592,63061.0,2023B
1638 N 5TH ST # L154,PA,HARRISBURG,17102,1320,1.0,,,X,455576596,83649.0,2023B
1340 N 15TH ST,PA,HARRISBURG,17103,1056,,,,X,455576600,63061.0,2023B
1640 N 5TH ST,PA,HARRISBURG,17102,1608,1.0,,,X,455576604,83649.0,2023B
1338 N 15TH ST,PA,HARRISBURG,17103,1216,,,,X,455576612,63061.0,2023B
1336 N 15TH ST,PA,HARRISBURG,17103,1024,,,,X,455576620,63061.0,2023B
1334 N 15TH ST,PA,HARRISBURG,17103,1024,,,,X,455576628,63061.0,2023B
1332 N 15TH ST,PA,HARRISBURG,17103,1216,,,,X,455576692,63061.0,2023B
1330 N 15TH ST,PA,HARRISBURG,17103,1056,,,,X,455576700,63061.0,2023B
1328 N 15TH ST,PA,HARRISBURG,17103,1056,1.0,,,X,455576708,63061.0,2023B
1326 N 15TH ST,PA,HARRISBURG,17103,1578,,,,X,455576716,63061.0,2023B
1324 N 15TH ST,PA,HARRISBURG,17103,1578,,,,X,455576724,63061.0,2023B
1322 N 15TH ST,PA,HARRISBURG,17103,1449,,,,X,455576732,63061.0,2023B
1318 N 15TH ST,PA,HARRISBURG,17103,1578,,,,X,455576752,63061.0,2023B
1316 N 15TH ST,PA,HARRISBURG,17103,1578,,,,X,455576760,63061.0,2023B
1314 N 15TH ST,PA,HARRISBURG,17103,1298,,,,X,455576772,63061.0,2023B
1312 N 15TH ST,PA,HARRISBURG,17103,1449,,,,X,455576780,63061.0,2023B
1310 N 15TH ST,PA,HARRISBURG,17103,1578,,,,X,455576788,63061.0,2023B
501 1/2 HAMILTON ST,PA,HARRISBURG,17102,950,,,,X,455576800,83649.0,2023B
501 HAMILTON ST,PA,HARRISBURG,17102,3218,,,,X,455576808,83649.0,2023B
1308 N 15TH ST,PA,HARRISBURG,17103,1449,,,,X,455576840,63061.0,2023B
1306 N 15TH ST,PA,HARRISBURG,17103,1368,,,,X,455576844,63061.0,2023B
1304 N 15TH ST,PA,HARRISBURG,17103,1288,,,,X,455576848,63061.0,2023B
1302 N 15TH ST,PA,HARRISBURG,17103,1288,,,,X,455576852,63061.0,2023B
1300 N 15TH ST,PA,HARRISBURG,17103,1298,,,,X,455576856,63061.0,2023B
1423 CALDER ST,PA,HARRISBURG,17103,1056,,,,X,455576860,63061.0,2023B
1421 CALDER ST,PA,HARRISBURG,17103,1056,,,,X,455576868,63061.0,2023B
1419 CALDER ST,PA,HARRISBURG,17103,1024,,,,X,455576876,63061.0,2023B
1417 CALDER ST,PA,HARRISBURG,17103,1024,,,,X,455576884,63061.0,2023B
1623 N 5TH ST,PA,HARRISBURG,17102,1422,,,,X,455576944,83649.0,2023B
1621 N 5TH ST,PA,HARRISBURG,17102,1552,,,,X,455576952,83649.0,2023B
1619 N 5TH ST,PA,HARRISBURG,17102,2093,,,,X,455576960,83649.0,2023B
1415 CALDER ST,PA,HARRISBURG,17103,1056,,,,X,455576972,63061.0,2023B
1413 CALDER ST,PA,HARRISBURG,17103,1056,,,,X,455576980,63061.0,2023B
1827 N 5TH ST,PA,HARRISBURG,17102,1598,,,,X,455577080,83649.0,2023B
1424 VERBEKE ST,PA,HARRISBURG,17103,1646,,,,X,455577156,63061.0,2023B
1422 VERBEKE ST,PA,HARRISBURG,17103,1646,,,,X,455577168,63061.0,2023B
1420 VERBEKE ST,PA,HARRISBURG,17103,1646,,,,X,455577176,63061.0,2023B
1522 N 2ND ST,PA,HARRISBURG,17102,2693,1.0,,,X,455577188,83649.0,2023B
1722 N 2ND ST,PA,HARRISBURG,17102,3259,,,,X,455577236,83649.0,2023B
1520 N 2ND ST,PA,HARRISBURG,17102,2514,,,,X,455577264,83649.0,2023B
1418 VERBEKE ST,PA,HARRISBURG,17103,1646,,,,X,455577272,63061.0,2023B
1523 N 2ND ST,PA,HARRISBURG,17102,2584,,,,X,455577296,83649.0,2023B
1710 N 2ND ST,PA,HARRISBURG,17102,2900,,,,X,455577308,83649.0,2023B
1416 VERBEKE ST,PA,HARRISBURG,17103,1656,,,,X,455577332,63061.0,2023B
1414 VERBEKE ST,PA,HARRISBURG,17103,1582,,,,X,455577336,63061.0,2023B
1335 N 14TH ST,PA,HARRISBURG,17103,1256,,,,X,455577340,63061.0,2023B
1333 N 14TH ST,PA,HARRISBURG,17103,1056,,,,X,455577344,63061.0,2023B
1331 N 14TH ST,PA,HARRISBURG,17103,1024,,,,X,455577348,63061.0,2023B
1329 N 14TH ST,PA,HARRISBURG,17103,1024,,,,X,455577352,63061.0,2023B
1327 N 14TH ST,PA,HARRISBURG,17103,1024,,,,X,455577356,63061.0,2023B
1325 N 14TH ST,PA,HARRISBURG,17103,1024,,,,X,455577360,63061.0,2023B
1323 N 14TH ST,PA,HARRISBURG,17103,1024,,,,X,455577364,63061.0,2023B
1704 N 2ND ST,PA,HARRISBURG,17102,2731,,,,X,455577368,83649.0,2023B
1321 N 14TH ST,PA,HARRISBURG,17103,1024,,,,X,455577392,63061.0,2023B
1517 N 2ND ST,PA,HARRISBURG,17102,2814,,14.0,,X,455577400,83649.0,2023B
201 HARRIS ST,PA,HARRISBURG,17102,2230,,,,X,455577408,83649.0,2023B
203 HARRIS ST,PA,HARRISBURG,17102,2088,,,,X,455577416,83649.0,2023B
205 HARRIS ST,PA,HARRISBURG,17102,2607,,,,X,455577424,83649.0,2023B
1526 PENN ST,PA,HARRISBURG,17102,1680,,,,X,455577432,83649.0,2023B
1524 PENN ST,PA,HARRISBURG,17102,1680,,,,X,455577440,83649.0,2023B
1319 N 14TH ST,PA,HARRISBURG,17103,1024,,,,X,455577444,63061.0,2023B
1522 PENN ST,PA,HARRISBURG,17102,2244,,,,X,455577448,83649.0,2023B
1317 N 14TH ST,PA,HARRISBURG,17103,1056,,,,X,455577452,63061.0,2023B
1520 PENN ST,PA,HARRISBURG,17102,1680,,,,X,455577456,83649.0,2023B
1315 N 14TH ST,PA,HARRISBURG,17103,1056,,,,X,455577460,63061.0,2023B
1730 GREEN ST,PA,HARRISBURG,17102,2288,,,,X,455577488,83649.0,2023B
1724 GREEN ST,PA,HARRISBURG,17102,2288,,,,X,455577512,83649.0,2023B
1722 GREEN ST,PA,HARRISBURG,17102,3128,,,,X,455577520,83649.0,2023B
1518 PENN ST,PA,HARRISBURG,17102,1728,1.0,,,X,455577536,83649.0,2023B
1313 N 14TH ST,PA,HARRISBURG,17103,1694,,,,X,455577540,63061.0,2023B
1516 PENN ST,PA,HARRISBURG,17102,1680,,,,X,455577544,83649.0,2023B
1311 N 14TH ST,PA,HARRISBURG,17103,1484,,,,X,455577548,63061.0,2023B
1514 PENN ST,PA,HARRISBURG,17102,1680,,,,X,455577552,83649.0,2023B
1309 N 14TH ST,PA,HARRISBURG,17103,1764,,,,X,455577556,63061.0,2023B
1525 N FRONT ST # UT203,PA,HARRISBURG,17102,734,1.0,,,X,455577568,83649.0,2023B
1303 N 14TH ST,PA,HARRISBURG,17103,1565,,,,X,455577572,63061.0,2023B
1525 N FRONT ST # UT303,PA,HARRISBURG,17102,734,1.0,,,X,455577576,83649.0,2023B
1301 N 14TH ST,PA,HARRISBURG,17103,1836,,,,X,455577580,63061.0,2023B
1223 N 14TH ST,PA,HARRISBURG,17103,1575,,,,X,455577584,63061.0,2023B
1221 N 14TH ST,PA,HARRISBURG,17103,1617,,,,X,455577588,63061.0,2023B
1217 N 14TH ST,PA,HARRISBURG,17103,1300,,,2,X,455577592,63061.0,2023B
1211 N 14TH ST,PA,HARRISBURG,17103,1938,,,,X,455577596,63061.0,2023B
1209 N 14TH ST,PA,HARRISBURG,17103,1816,,,,X,455577600,63061.0,2023B
1207 N 14TH ST,PA,HARRISBURG,17103,1816,,,,X,455577604,63061.0,2023B
1205 N 14TH ST,PA,HARRISBURG,17103,1938,,,,X,455577608,63061.0,2023B
1203 N 14TH ST,PA,HARRISBURG,17103,1816,,,,X,455577612,63061.0,2023B
1525 N FRONT ST # UT502,PA,HARRISBURG,17102,1034,1.0,,,X,455577656,83649.0,2023B
1716 GREEN ST,PA,HARRISBURG,17102,3128,,,,X,455577696,83649.0,2023B
1201 N 14TH ST,PA,HARRISBURG,17103,1938,,,,X,455577704,63061.0,2023B
1712 GREEN ST,PA,HARRISBURG,17102,2360,,,,X,455577708,83649.0,2023B
1413 VERBEKE ST,PA,HARRISBURG,17103,1737,,,,X,455577712,63061.0,2023B
1710 GREEN ST,PA,HARRISBURG,17102,2412,1.0,,,X,455577716,83649.0,2023B
1415 VERBEKE ST,PA,HARRISBURG,17103,1386,,,,X,455577720,63061.0,2023B
1706 GREEN ST,PA,HARRISBURG,17102,2248,,,,X,455577728,83649.0,2023B
1417 VERBEKE ST,PA,HARRISBURG,17103,1485,,,,X,455577732,63061.0,2023B
1704 GREEN ST,PA,HARRISBURG,17102,2272,1.0,3.0,,X,455577736,83649.0,2023B
213 KELKER ST,PA,HARRISBURG,17102,2865,1.0,,,X,455577748,83649.0,2023B
1421 VERBEKE ST,PA,HARRISBURG,17103,1617,,,,X,455577752,63061.0,2023B
1408 CUMBERLAND ST,PA,HARRISBURG,17103,1240,,,,X,455577820,63061.0,2023B
1525 N FRONT ST # UT602,PA,HARRISBURG,17102,1034,1.0,,,X,455577832,83649.0,2023B
1525 N FRONT ST # UT603,PA,HARRISBURG,17102,734,1.0,,,X,455577836,83649.0,2023B
1212 N 15TH ST,PA,HARRISBURG,17103,2110,,,,X,455577848,63061.0,2023B
211 KELKER ST,PA,HARRISBURG,17102,2016,,,,X,455577868,83649.0,2023B
209 KELKER ST,PA,HARRISBURG,17102,2016,,,,X,455577876,83649.0,2023B
207 KELKER ST,PA,HARRISBURG,17102,2190,,,,X,455577880,83649.0,2023B
205 KELKER ST,PA,HARRISBURG,17102,2212,,,,X,455577888,83649.0,2023B
203 KELKER ST,PA,HARRISBURG,17102,2056,,,,X,455577896,83649.0,2023B
1727 PENN ST,PA,HARRISBURG,17102,1710,,,,X,455577912,83649.0,2023B
1725 PENN ST,PA,HARRISBURG,17102,1710,,,,X,455577920,83649.0,2023B
1723 PENN ST,PA,HARRISBURG,17102,1680,,,,X,455577928,83649.0,2023B
1525 N FRONT ST # UT204,PA,HARRISBURG,17102,1039,1.0,3.0,,X,455578020,83649.0,2023B
1525 N FRONT ST # UT205,PA,HARRISBURG,17102,973,1.0,8.0,13,X,455578028,83649.0,2023B
1721 PENN ST,PA,HARRISBURG,17102,1680,1.0,,,X,455578040,83649.0,2023B
1719 PENN ST,PA,HARRISBURG,17102,1848,,,,X,455578048,83649.0,2023B
1717 PENN ST,PA,HARRISBURG,17102,1680,,,,X,455578056,83649.0,2023B
1713 PENN ST,PA,HARRISBURG,17102,1680,,,,X,455578072,83649.0,2023B
1350 LIBERTY ST,PA,HARRISBURG,17103,1728,,,,X,455578080,63061.0,2023B
1711 PENN ST,PA,HARRISBURG,17102,1680,1.0,,,X,455578108,83649.0,2023B
1709 PENN ST,PA,HARRISBURG,17102,1680,1.0,,,X,455578116,83649.0,2023B
1707 PENN ST,PA,HARRISBURG,17102,1680,1.0,,,X,455578124,83649.0,2023B
1703 PENN ST,PA,HARRISBURG,17102,1680,1.0,,,X,455578140,83649.0,2023B
1701 PENN ST,PA,HARRISBURG,17102,1968,1.0,,,X,455578148,83649.0,2023B
1728 PENN ST,PA,HARRISBURG,17102,1680,,,,X,455578152,83649.0,2023B
1726 PENN ST,PA,HARRISBURG,17102,1680,,,,X,455578160,83649.0,2023B
1724 PENN ST,PA,HARRISBURG,17102,1680,1.0,,,X,455578168,83649.0,2023B
1321 LIBERTY ST,PA,HARRISBURG,17103,1496,,,,X,455578192,63061.0,2023B
1525 N FRONT ST # UT209,PA,HARRISBURG,17102,1039,1.0,3.0,,X,455578196,83649.0,2023B
1323 LIBERTY ST,PA,HARRISBURG,17103,1496,,,,X,455578200,63061.0,2023B
1341 LIBERTY ST,PA,HARRISBURG,17103,1764,,,,X,455578248,63061.0,2023B
1525 N FRONT ST # UT302,PA,HARRISBURG,17102,1034,1.0,,,X,455578252,83649.0,2023B
1343 LIBERTY ST,PA,HARRISBURG,17103,1764,,,,X,455578256,63061.0,2023B
1722 PENN ST,PA,HARRISBURG,17102,1680,,,,X,455578260,83649.0,2023B
1345 LIBERTY ST,PA,HARRISBURG,17103,1764,,,,X,455578264,63061.0,2023B
1720 PENN ST,PA,HARRISBURG,17102,1680,1.0,,,X,455578268,83649.0,2023B
1347 LIBERTY ST,PA,HARRISBURG,17103,1764,,,,X,455578272,63061.0,2023B
1718 PENN ST,PA,HARRISBURG,17102,1680,1.0,,,X,455578276,83649.0,2023B
1716 PENN ST,PA,HARRISBURG,17102,1680,,,,X,455578280,83649.0,2023B
1714 PENN ST,PA,HARRISBURG,17102,1680,,,,X,455578288,83649.0,2023B
1712 PENN ST,PA,HARRISBURG,17102,1680,,,,X,455578296,83649.0,2023B
1710 PENN ST,PA,HARRISBURG,17102,1680,1.0,,,X,455578304,83649.0,2023B
1525 N FRONT ST # UT304,PA,HARRISBURG,17102,1039,1.0,3.0,,X,455578316,83649.0,2023B
1349 LIBERTY ST,PA,HARRISBURG,17103,1728,,,,X,455578332,63061.0,2023B
1353 LIBERTY ST,PA,HARRISBURG,17103,1728,,,,X,455578340,63061.0,2023B
1355 LIBERTY ST,PA,HARRISBURG,17103,1728,,,,X,455578344,63061.0,2023B
1708 PENN ST,PA,HARRISBURG,17102,1764,1.0,,,X,455578356,83649.0,2023B
1706 PENN ST,PA,HARRISBURG,17102,1680,1.0,,,X,455578364,83649.0,2023B
1704 PENN ST,PA,HARRISBURG,17102,1680,,,,X,455578372,83649.0,2023B
1702 PENN ST,PA,HARRISBURG,17102,1848,1.0,,,X,455578376,83649.0,2023B
218 HAMILTON ST,PA,HARRISBURG,17102,2480,,,,X,455578392,83649.0,2023B
2429 MERCER ST,PA,HARRISBURG,17104,1056,,,,X,455578444,65296.0,2023B
2431 MERCER ST,PA,HARRISBURG,17104,1122,,,,X,455578452,65296.0,2023B
1312 STATE ST,PA,HARRISBURG,17103,1908,,,,X,455578456,63061.0,2023B
2433 MERCER ST,PA,HARRISBURG,17104,1024,,,,X,455578460,65296.0,2023B
1314 STATE ST,PA,HARRISBURG,17103,2112,,,,X,455578464,63061.0,2023B
1320 STATE ST,PA,HARRISBURG,17103,2436,,,,X,455578476,63061.0,2023B
1322 STATE ST,PA,HARRISBURG,17103,1988,,,,X,455578480,63061.0,2023B
214 HAMILTON ST,PA,HARRISBURG,17102,3192,1.0,,,X,455578500,83649.0,2023B
212 HAMILTON ST,PA,HARRISBURG,17102,2112,,,,X,455578508,83649.0,2023B
204 HAMILTON ST,PA,HARRISBURG,17102,2496,1.0,,,X,455578536,83649.0,2023B
1332 STATE ST,PA,HARRISBURG,17103,1713,,,,X,455578540,63061.0,2023B
1334 STATE ST,PA,HARRISBURG,17103,1873,,,,X,455578548,63061.0,2023B
1336 STATE ST,PA,HARRISBURG,17103,1950,,,,X,455578556,63061.0,2023B
1338 STATE ST,PA,HARRISBURG,17103,1950,,,,X,455578564,63061.0,2023B
2435 MERCER ST,PA,HARRISBURG,17104,1024,,,,X,455578568,65296.0,2023B
1340 STATE ST,PA,HARRISBURG,17103,2086,,,,X,455578572,63061.0,2023B
2437 MERCER ST,PA,HARRISBURG,17104,1024,,,,X,455578576,65296.0,2023B
2439 MERCER ST,PA,HARRISBURG,17104,1122,,,,X,455578608,65296.0,2023B
2441 MERCER ST,PA,HARRISBURG,17104,1122,,,,X,455578620,65296.0,2023B
2443 MERCER ST,PA,HARRISBURG,17104,1122,,,,X,455578628,65296.0,2023B
2445 MERCER ST,PA,HARRISBURG,17104,1122,1.0,,,X,455578632,65296.0,2023B
1348 STATE ST,PA,HARRISBURG,17103,2086,,,,X,455578636,63061.0,2023B
2447 MERCER ST,PA,HARRISBURG,17104,1024,1.0,,,X,455578640,65296.0,2023B
1719 N 2ND ST,PA,HARRISBURG,17102,2754,,,,X,455578652,83649.0,2023B
1717 N 2ND ST,PA,HARRISBURG,17102,2796,,,,X,455578660,83649.0,2023B
1352 STATE ST,PA,HARRISBURG,17103,2086,,,,X,455578664,63061.0,2023B
1711 N 2ND ST,PA,HARRISBURG,17102,2778,,,,X,455578680,83649.0,2023B
1354 STATE ST,PA,HARRISBURG,17103,2086,,,,X,455578688,63061.0,2023B
1703 N 2ND ST,PA,HARRISBURG,17102,2354,,,,X,455578704,83649.0,2023B
513 N 13TH ST,PA,HARRISBURG,17103,2192,,,,X,455578740,63061.0,2023B
1401 STATE ST,PA,HARRISBURG,17103,2466,,,,X,455578744,63061.0,2023B
245 N 14TH ST,PA,HARRISBURG,17103,1800,,,,X,455578748,63061.0,2023B
2449 MERCER ST,PA,HARRISBURG,17104,1024,,,,X,455578752,65296.0,2023B
2420 BROOKWOOD ST,PA,HARRISBURG,17104,1122,,,,X,455578760,65296.0,2023B
2422 BROOKWOOD ST,PA,HARRISBURG,17104,1122,,,,X,455578768,65296.0,2023B
2424 BROOKWOOD ST,PA,HARRISBURG,17104,1024,,,,X,455578776,65296.0,2023B
237 N 14TH ST,PA,HARRISBURG,17103,1845,,,,X,455578780,63061.0,2023B
2426 BROOKWOOD ST,PA,HARRISBURG,17104,1024,1.0,,,X,455578784,65296.0,2023B
2428 BROOKWOOD ST,PA,HARRISBURG,17104,1122,,,,X,455578788,65296.0,2023B
2430 BROOKWOOD ST,PA,HARRISBURG,17104,1122,,,,X,455578792,65296.0,2023B
2432 BROOKWOOD ST,PA,HARRISBURG,17104,1024,1.0,,,X,455578796,65296.0,2023B
1701 N 2ND ST,PA,HARRISBURG,17102,3438,,,,X,455578800,83649.0,2023B
